id_documento,id_siniestro,tipo_documento,entregado,legible,fecha_emision,inconsistencia_detectada,observacion
DOC-0045102,SIN-006140,Proforma de reparación,0,0,2022-11-05,0,
DOC-0045103,SIN-006140,Copia matrícula,0,0,2022-11-05,0,
DOC-0045104,SIN-006140,Cédula del asegurado,1,1,2022-11-06,0,
DOC-0045105,SIN-000786,Informe técnico,1,1,2020-11-15,0,
DOC-0045106,SIN-000786,Fotografías del daño,1,1,2020-11-12,0,
DOC-0045107,SIN-000786,Facturas,1,1,2020-11-11,0,
DOC-0045108,SIN-000786,Parte policial,1,1,2020-11-12,0,
DOC-0045109,SIN-000786,Cédula del asegurado,1,1,2020-11-12,0,
DOC-0045110,SIN-006790,Certificado de defunción,1,0,2023-03-19,0,
DOC-0045111,SIN-006790,Informe médico causa muerte,1,1,2023-03-14,0,
DOC-0045112,SIN-006790,Cédula beneficiario,1,1,2023-03-19,0,
DOC-0045113,SIN-006790,Póliza original,1,1,2023-03-19,0,
DOC-0045114,SIN-008037,Parte policial,0,0,2024-06-11,0,
DOC-0045115,SIN-008037,Fotografías del daño,1,1,2024-06-06,0,
DOC-0045116,SIN-008037,Proforma de reparación,1,1,2024-06-09,0,
DOC-0045117,SIN-008037,Copia matrícula,1,1,2024-06-10,0,
DOC-0045118,SIN-008037,Cédula del asegurado,1,1,2024-06-08,0,
DOC-0045119,SIN-008316,Parte policial,1,1,2025-05-08,0,
DOC-0045120,SIN-008316,Fotografías del daño,0,0,2025-05-08,0,
DOC-0045121,SIN-008316,Proforma de reparación,1,1,2025-05-13,0,
DOC-0045122,SIN-008316,Copia matrícula,1,1,2025-05-13,0,
DOC-0045123,SIN-008316,Cédula del asegurado,1,1,2025-05-12,0,
DOC-0045124,SIN-011821,Parte policial,1,1,2020-11-13,0,
DOC-0045125,SIN-011821,Fotografías del daño,1,1,2020-11-13,0,
DOC-0045126,SIN-011821,Proforma de reparación,1,1,2020-11-16,1,
DOC-0045127,SIN-011821,Copia matrícula,0,1,2020-11-14,0,
DOC-0045128,SIN-011821,Cédula del asegurado,0,0,2020-11-16,0,
DOC-0045129,SIN-005669,Historia clínica,1,1,2021-06-24,0,
DOC-0045130,SIN-005669,Facturas médicas,1,1,2021-06-23,0,
DOC-0045131,SIN-005669,Informe médico,1,1,2021-06-27,0,
DOC-0045132,SIN-005669,Recetas prescritas,1,1,2021-06-22,0,
DOC-0045133,SIN-005669,Cédula del asegurado,1,1,2021-06-27,0,
DOC-0045134,SIN-002173,Fotografías del daño,1,1,2021-06-07,0,
DOC-0045135,SIN-002173,Informe de perito,1,1,2021-06-07,1,Número de placa no coincide con póliza
DOC-0045136,SIN-002173,Facturas de bienes afectados,1,1,2021-06-04,0,
DOC-0045137,SIN-002173,Parte policial,1,1,2021-06-06,0,
DOC-0045138,SIN-002173,Cédula del asegurado,1,1,2021-06-06,1,
DOC-0045139,SIN-002170,Certificado de defunción,1,1,2025-02-19,1,
DOC-0045140,SIN-002170,Informe médico causa muerte,1,1,2025-02-21,0,
DOC-0045141,SIN-002170,Cédula beneficiario,1,1,2025-02-20,0,
DOC-0045142,SIN-002170,Póliza original,1,1,2025-02-21,0,
DOC-0045143,SIN-006629,Certificado de defunción,1,1,2021-10-21,0,
DOC-0045144,SIN-006629,Informe médico causa muerte,1,1,2021-10-25,0,
DOC-0045145,SIN-006629,Cédula beneficiario,0,1,2021-10-22,0,
DOC-0045146,SIN-006629,Póliza original,1,1,2021-10-23,0,
DOC-0045147,SIN-004010,Parte policial,1,1,2021-11-21,0,
DOC-0045148,SIN-004010,Fotografías del daño,1,1,2021-11-20,0,
DOC-0045149,SIN-004010,Proforma de reparación,0,0,2021-11-21,0,
DOC-0045150,SIN-004010,Copia matrícula,1,1,2021-11-18,0,
DOC-0045151,SIN-004010,Cédula del asegurado,1,1,2021-11-17,1,Número de serie del vehículo no legible
DOC-0045152,SIN-004341,Certificado de defunción,1,1,2023-07-04,0,
DOC-0045153,SIN-004341,Informe médico causa muerte,0,0,2023-06-30,0,
DOC-0045154,SIN-004341,Cédula beneficiario,1,1,2023-07-07,1,Firma del médico no verificada
DOC-0045155,SIN-004341,Póliza original,0,0,2023-07-02,0,
DOC-0045156,SIN-000911,Fotografías del daño,1,1,2024-01-26,0,
DOC-0045157,SIN-000911,Informe de perito,1,1,2024-01-25,0,
DOC-0045158,SIN-000911,Facturas de bienes afectados,1,1,2024-01-26,0,
DOC-0045159,SIN-000911,Parte policial,1,1,2024-01-24,1,
DOC-0045160,SIN-000911,Cédula del asegurado,1,1,2024-01-27,0,
DOC-0045161,SIN-006269,Parte policial,1,1,2021-01-29,0,
DOC-0045162,SIN-006269,Fotografías del daño,0,0,2021-01-29,0,
DOC-0045163,SIN-006269,Proforma de reparación,1,1,2021-01-27,0,
DOC-0045164,SIN-006269,Copia matrícula,0,0,2021-01-29,0,
DOC-0045165,SIN-006269,Cédula del asegurado,1,1,2021-01-30,0,
DOC-0045166,SIN-002310,Certificado de defunción,1,1,2023-07-29,0,
DOC-0045167,SIN-002310,Informe médico causa muerte,1,1,2023-07-27,0,
DOC-0045168,SIN-002310,Cédula beneficiario,1,1,2023-07-25,0,
DOC-0045169,SIN-002310,Póliza original,1,1,2023-07-26,0,
DOC-0045170,SIN-006592,Certificado de defunción,1,1,2025-01-30,0,
DOC-0045171,SIN-006592,Informe médico causa muerte,1,1,2025-01-30,0,
DOC-0045172,SIN-006592,Cédula beneficiario,1,1,2025-01-27,0,
DOC-0045173,SIN-006592,Póliza original,1,1,2025-01-28,0,
DOC-0045174,SIN-004459,Parte policial,1,1,2022-06-24,0,
DOC-0045175,SIN-004459,Fotografías del daño,1,1,2022-06-26,0,
DOC-0045176,SIN-004459,Proforma de reparación,1,1,2022-06-28,0,
DOC-0045177,SIN-004459,Copia matrícula,1,1,2022-06-26,0,
DOC-0045178,SIN-004459,Cédula del asegurado,1,1,2022-06-26,0,
DOC-0045179,SIN-007598,Fotografías del daño,1,0,2022-12-14,0,
DOC-0045180,SIN-007598,Informe de perito,1,1,2022-12-16,0,
DOC-0045181,SIN-007598,Facturas de bienes afectados,1,1,2022-12-18,0,
DOC-0045182,SIN-007598,Parte policial,1,1,2022-12-19,0,
DOC-0045183,SIN-007598,Cédula del asegurado,1,1,2022-12-18,0,
DOC-0045184,SIN-009619,Parte policial,0,0,2021-10-08,0,
DOC-0045185,SIN-009619,Fotografías del daño,1,1,2021-10-11,0,
DOC-0045186,SIN-009619,Proforma de reparación,1,0,2021-10-09,0,
DOC-0045187,SIN-009619,Copia matrícula,0,0,2021-10-07,0,
DOC-0045188,SIN-009619,Cédula del asegurado,1,1,2021-10-10,0,
DOC-0045189,SIN-011660,Historia clínica,1,1,2025-02-14,0,
DOC-0045190,SIN-011660,Facturas médicas,1,1,2025-02-14,1,Contradicción entre parte policial y narrativa del asegurado
DOC-0045191,SIN-011660,Informe médico,1,1,2025-02-14,0,
DOC-0045192,SIN-011660,Recetas prescritas,1,1,2025-02-13,0,
DOC-0045193,SIN-011660,Cédula del asegurado,1,1,2025-02-12,0,
DOC-0045194,SIN-004653,Parte policial,0,0,2024-12-22,0,
DOC-0045195,SIN-004653,Fotografías del daño,1,0,2024-12-20,0,
DOC-0045196,SIN-004653,Proforma de reparación,1,1,2024-12-21,0,
DOC-0045197,SIN-004653,Copia matrícula,1,1,2024-12-20,0,
DOC-0045198,SIN-004653,Cédula del asegurado,1,1,2024-12-25,0,
DOC-0045199,SIN-006219,Fotografías del daño,1,1,2025-04-26,1,
DOC-0045200,SIN-006219,Informe de perito,1,0,2025-05-01,0,
DOC-0045201,SIN-006219,Facturas de bienes afectados,1,1,2025-04-29,0,
DOC-0045202,SIN-006219,Parte policial,1,1,2025-04-28,0,
DOC-0045203,SIN-006219,Cédula del asegurado,1,1,2025-04-26,0,
DOC-0045204,SIN-000443,Fotografías del daño,1,1,2021-08-15,0,
DOC-0045205,SIN-000443,Informe de perito,1,1,2021-08-12,0,
DOC-0045206,SIN-000443,Facturas de bienes afectados,1,0,2021-08-12,0,
DOC-0045207,SIN-000443,Parte policial,1,1,2021-08-12,0,
DOC-0045208,SIN-000443,Cédula del asegurado,1,1,2021-08-13,0,
DOC-0045209,SIN-003416,Parte policial,1,1,2025-04-16,0,
DOC-0045210,SIN-003416,Fotografías del daño,1,0,2025-04-12,0,
DOC-0045211,SIN-003416,Proforma de reparación,1,1,2025-04-15,0,
DOC-0045212,SIN-003416,Copia matrícula,1,1,2025-04-15,0,
DOC-0045213,SIN-003416,Cédula del asegurado,1,0,2025-04-11,0,
DOC-0045214,SIN-012324,Parte policial,1,1,2022-05-29,0,
DOC-0045215,SIN-012324,Fotografías del daño,1,1,2022-05-29,0,
DOC-0045216,SIN-012324,Proforma de reparación,1,1,2022-05-25,0,
DOC-0045217,SIN-012324,Copia matrícula,0,0,2022-05-24,0,
DOC-0045218,SIN-012324,Cédula del asegurado,1,1,2022-05-27,0,
DOC-0045219,SIN-009591,Parte policial,1,1,2025-07-25,0,
DOC-0045220,SIN-009591,Fotografías del daño,1,1,2025-07-25,1,Número de serie del vehículo no legible
DOC-0045221,SIN-009591,Proforma de reparación,0,0,2025-07-27,0,
DOC-0045222,SIN-009591,Copia matrícula,1,1,2025-07-25,0,
DOC-0045223,SIN-009591,Cédula del asegurado,1,1,2025-07-24,0,
DOC-0045224,SIN-009805,Certificado de defunción,1,1,2024-07-19,0,
DOC-0045225,SIN-009805,Informe médico causa muerte,0,0,2024-07-19,0,
DOC-0045226,SIN-009805,Cédula beneficiario,1,1,2024-08-02,1,Número de placa no coincide con póliza
DOC-0045227,SIN-009805,Póliza original,1,1,2024-07-22,1,Firma del médico no verificada
DOC-0045228,SIN-005745,Parte policial,1,1,2020-12-30,0,
DOC-0045229,SIN-005745,Fotografías del daño,1,1,2020-12-29,0,
DOC-0045230,SIN-005745,Proforma de reparación,1,1,2020-12-31,1,
DOC-0045231,SIN-005745,Copia matrícula,0,0,2020-12-29,0,
DOC-0045232,SIN-005745,Cédula del asegurado,1,1,2020-12-30,0,
DOC-0045233,SIN-001055,Parte policial,1,1,2022-07-15,0,
DOC-0045234,SIN-001055,Fotografías del daño,1,1,2022-07-14,0,
DOC-0045235,SIN-001055,Proforma de reparación,0,0,2022-07-14,0,
DOC-0045236,SIN-001055,Copia matrícula,1,1,2022-07-13,0,
DOC-0045237,SIN-001055,Cédula del asegurado,1,1,2022-07-12,0,
DOC-0045238,SIN-003700,Parte policial,0,0,2023-06-03,0,
DOC-0045239,SIN-003700,Fotografías del daño,1,1,2023-05-30,0,
DOC-0045240,SIN-003700,Proforma de reparación,1,1,2023-06-04,0,
DOC-0045241,SIN-003700,Copia matrícula,1,1,2023-06-02,0,
DOC-0045242,SIN-003700,Cédula del asegurado,1,1,2023-06-04,0,
DOC-0045243,SIN-000930,Certificado de defunción,1,1,2022-10-23,0,
DOC-0045244,SIN-000930,Informe médico causa muerte,1,1,2022-10-24,0,
DOC-0045245,SIN-000930,Cédula beneficiario,1,0,2022-10-23,0,
DOC-0045246,SIN-000930,Póliza original,1,1,2022-10-24,0,
DOC-0045247,SIN-006469,Parte policial,1,1,2025-07-11,0,
DOC-0045248,SIN-006469,Fotografías del daño,1,1,2025-07-16,0,
DOC-0045249,SIN-006469,Proforma de reparación,1,1,2025-07-14,0,
DOC-0045250,SIN-006469,Copia matrícula,1,1,2025-07-15,0,
DOC-0045251,SIN-006469,Cédula del asegurado,1,1,2025-07-12,0,
DOC-0045252,SIN-008768,Historia clínica,1,1,2024-02-16,0,
DOC-0045253,SIN-008768,Facturas médicas,1,1,2024-02-12,0,
DOC-0045254,SIN-008768,Informe médico,1,1,2024-02-12,0,
DOC-0045255,SIN-008768,Recetas prescritas,1,0,2024-02-14,1,
DOC-0045256,SIN-008768,Cédula del asegurado,1,1,2024-02-17,0,
DOC-0045257,SIN-001830,Parte policial,1,1,2023-03-02,0,
DOC-0045258,SIN-001830,Fotografías del daño,1,1,2023-03-06,1,Número de placa no coincide con póliza
DOC-0045259,SIN-001830,Proforma de reparación,1,0,2023-03-02,0,
DOC-0045260,SIN-001830,Copia matrícula,1,1,2023-03-05,0,
DOC-0045261,SIN-001830,Cédula del asegurado,1,1,2023-03-04,1,
DOC-0045262,SIN-009676,Parte policial,1,1,2025-03-24,0,
DOC-0045263,SIN-009676,Fotografías del daño,1,1,2025-03-26,0,
DOC-0045264,SIN-009676,Proforma de reparación,1,1,2025-03-23,0,
DOC-0045265,SIN-009676,Copia matrícula,1,1,2025-03-22,0,
DOC-0045266,SIN-009676,Cédula del asegurado,1,1,2025-03-24,0,
DOC-0045267,SIN-010559,Historia clínica,1,1,2024-06-20,0,
DOC-0045268,SIN-010559,Facturas médicas,1,1,2024-06-15,0,
DOC-0045269,SIN-010559,Informe médico,1,1,2024-06-18,0,
DOC-0045270,SIN-010559,Recetas prescritas,1,1,2024-06-19,0,
DOC-0045271,SIN-010559,Cédula del asegurado,1,1,2024-06-20,0,
DOC-0045272,SIN-002012,Historia clínica,1,1,2024-05-17,0,
DOC-0045273,SIN-002012,Facturas médicas,1,0,2024-05-16,0,
DOC-0045274,SIN-002012,Informe médico,1,1,2024-05-19,0,
DOC-0045275,SIN-002012,Recetas prescritas,1,1,2024-05-17,0,
DOC-0045276,SIN-002012,Cédula del asegurado,1,1,2024-05-18,0,
DOC-0045277,SIN-000914,Fotografías del daño,1,1,2022-10-09,0,
DOC-0045278,SIN-000914,Informe de perito,1,1,2022-10-07,0,
DOC-0045279,SIN-000914,Facturas de bienes afectados,1,1,2022-10-10,0,
DOC-0045280,SIN-000914,Parte policial,1,1,2022-10-09,1,Número de placa no coincide con póliza
DOC-0045281,SIN-000914,Cédula del asegurado,1,1,2022-10-11,0,
DOC-0045282,SIN-007612,Certificado de defunción,1,1,2023-06-02,0,
DOC-0045283,SIN-007612,Informe médico causa muerte,1,1,2023-05-30,0,
DOC-0045284,SIN-007612,Cédula beneficiario,1,1,2023-06-03,0,
DOC-0045285,SIN-007612,Póliza original,1,1,2023-05-31,0,
DOC-0045286,SIN-010286,Parte policial,1,1,2024-09-12,0,
DOC-0045287,SIN-010286,Fotografías del daño,1,1,2024-09-13,0,
DOC-0045288,SIN-010286,Proforma de reparación,1,0,2024-09-08,0,
DOC-0045289,SIN-010286,Copia matrícula,0,0,2024-09-11,0,
DOC-0045290,SIN-010286,Cédula del asegurado,0,0,2024-09-13,0,
DOC-0045291,SIN-012187,Parte policial,1,1,2022-08-06,0,
DOC-0045292,SIN-012187,Fotografías del daño,1,1,2022-08-06,0,
DOC-0045293,SIN-012187,Proforma de reparación,0,1,2022-08-08,0,
DOC-0045294,SIN-012187,Copia matrícula,1,1,2022-08-06,0,
DOC-0045295,SIN-012187,Cédula del asegurado,1,1,2022-08-05,0,
DOC-0045296,SIN-002607,Parte policial,0,0,2021-11-01,0,
DOC-0045297,SIN-002607,Fotografías del daño,1,1,2021-10-27,0,
DOC-0045298,SIN-002607,Proforma de reparación,1,1,2021-10-31,0,
DOC-0045299,SIN-002607,Copia matrícula,1,1,2021-11-01,0,
DOC-0045300,SIN-002607,Cédula del asegurado,1,1,2021-10-27,0,
DOC-0045301,SIN-004929,Historia clínica,1,1,2025-04-19,0,
DOC-0045302,SIN-004929,Facturas médicas,1,1,2025-04-20,0,
DOC-0045303,SIN-004929,Informe médico,1,1,2025-04-19,0,
DOC-0045304,SIN-004929,Recetas prescritas,1,1,2025-04-17,0,
DOC-0045305,SIN-004929,Cédula del asegurado,1,1,2025-04-19,0,
DOC-0045306,SIN-006565,Historia clínica,1,1,2022-04-28,0,
DOC-0045307,SIN-006565,Facturas médicas,1,1,2022-04-27,0,
DOC-0045308,SIN-006565,Informe médico,0,0,2022-04-29,0,
DOC-0045309,SIN-006565,Recetas prescritas,1,0,2022-04-26,0,
DOC-0045310,SIN-006565,Cédula del asegurado,1,0,2022-04-29,0,
DOC-0045311,SIN-010173,Parte policial,1,1,2023-08-31,0,
DOC-0045312,SIN-010173,Fotografías del daño,1,1,2023-08-30,0,
DOC-0045313,SIN-010173,Proforma de reparación,1,1,2023-08-28,0,
DOC-0045314,SIN-010173,Copia matrícula,1,1,2023-08-29,0,
DOC-0045315,SIN-010173,Cédula del asegurado,1,1,2023-08-30,0,
DOC-0045316,SIN-000007,Parte policial,0,0,2024-03-05,0,
DOC-0045317,SIN-000007,Fotografías del daño,1,1,2024-03-02,0,
DOC-0045318,SIN-000007,Proforma de reparación,1,1,2024-03-02,0,
DOC-0045319,SIN-000007,Copia matrícula,1,1,2024-03-06,0,
DOC-0045320,SIN-000007,Cédula del asegurado,1,0,2024-03-04,0,
DOC-0045321,SIN-007836,Parte policial,1,1,2026-04-17,0,
DOC-0045322,SIN-007836,Fotografías del daño,1,1,2026-04-15,0,
DOC-0045323,SIN-007836,Proforma de reparación,1,1,2026-04-17,0,
DOC-0045324,SIN-007836,Copia matrícula,1,1,2026-04-14,0,
DOC-0045325,SIN-007836,Cédula del asegurado,1,1,2026-04-13,0,
DOC-0045326,SIN-006584,Historia clínica,1,1,2021-10-19,0,
DOC-0045327,SIN-006584,Facturas médicas,1,1,2021-10-16,0,
DOC-0045328,SIN-006584,Informe médico,1,1,2021-10-17,0,
DOC-0045329,SIN-006584,Recetas prescritas,1,1,2021-10-14,0,
DOC-0045330,SIN-006584,Cédula del asegurado,1,1,2021-10-16,0,
DOC-0045331,SIN-003362,Parte policial,1,1,2022-12-07,0,
DOC-0045332,SIN-003362,Fotografías del daño,1,1,2022-12-07,0,
DOC-0045333,SIN-003362,Proforma de reparación,1,1,2022-12-10,0,
DOC-0045334,SIN-003362,Copia matrícula,0,0,2022-12-07,0,
DOC-0045335,SIN-003362,Cédula del asegurado,1,1,2022-12-11,0,
DOC-0045336,SIN-009756,Certificado de defunción,0,0,2025-04-25,0,
DOC-0045337,SIN-009756,Informe médico causa muerte,0,1,2025-04-26,0,
DOC-0045338,SIN-009756,Cédula beneficiario,0,0,2025-04-25,0,
DOC-0045339,SIN-009756,Póliza original,0,0,2025-04-24,0,
DOC-0045340,SIN-001636,Historia clínica,1,1,2021-10-13,0,
DOC-0045341,SIN-001636,Facturas médicas,1,1,2021-10-14,0,
DOC-0045342,SIN-001636,Informe médico,1,1,2021-10-17,0,
DOC-0045343,SIN-001636,Recetas prescritas,1,1,2021-10-12,0,
DOC-0045344,SIN-001636,Cédula del asegurado,1,1,2021-10-13,0,
DOC-0045345,SIN-001142,Parte policial,1,1,2021-01-28,0,
DOC-0045346,SIN-001142,Fotografías del daño,1,1,2021-01-27,0,
DOC-0045347,SIN-001142,Proforma de reparación,1,1,2021-01-27,0,
DOC-0045348,SIN-001142,Copia matrícula,1,1,2021-01-24,0,
DOC-0045349,SIN-001142,Cédula del asegurado,1,1,2021-01-25,0,
DOC-0045350,SIN-000360,Certificado de defunción,1,1,2020-09-11,0,
DOC-0045351,SIN-000360,Informe médico causa muerte,1,1,2020-09-09,0,
DOC-0045352,SIN-000360,Cédula beneficiario,1,1,2020-09-09,0,
DOC-0045353,SIN-000360,Póliza original,1,0,2020-09-14,0,
DOC-0045354,SIN-002071,Parte policial,1,1,2025-05-19,0,
DOC-0045355,SIN-002071,Fotografías del daño,1,1,2025-05-18,0,
DOC-0045356,SIN-002071,Proforma de reparación,1,1,2025-05-19,0,
DOC-0045357,SIN-002071,Copia matrícula,0,1,2025-05-22,0,
DOC-0045358,SIN-002071,Cédula del asegurado,1,1,2025-05-21,0,
DOC-0045359,SIN-003135,Historia clínica,1,1,2021-09-03,0,
DOC-0045360,SIN-003135,Facturas médicas,1,1,2021-09-02,0,
DOC-0045361,SIN-003135,Informe médico,1,1,2021-09-04,0,
DOC-0045362,SIN-003135,Recetas prescritas,0,0,2021-09-06,0,
DOC-0045363,SIN-003135,Cédula del asegurado,1,1,2021-09-01,0,
DOC-0045364,SIN-005161,Certificado de defunción,1,1,2024-08-29,0,
DOC-0045365,SIN-005161,Informe médico causa muerte,1,1,2024-08-26,0,
DOC-0045366,SIN-005161,Cédula beneficiario,1,0,2024-08-28,0,
DOC-0045367,SIN-005161,Póliza original,1,1,2024-08-26,1,Firma del médico no verificada
DOC-0045368,SIN-006991,Parte policial,1,0,2025-06-16,0,
DOC-0045369,SIN-006991,Fotografías del daño,1,0,2025-06-15,0,
DOC-0045370,SIN-006991,Proforma de reparación,0,0,2025-06-20,0,
DOC-0045371,SIN-006991,Copia matrícula,0,0,2025-06-18,0,
DOC-0045372,SIN-006991,Cédula del asegurado,1,0,2025-06-17,0,
DOC-0045373,SIN-003244,Fotografías del daño,1,1,2023-06-29,0,
DOC-0045374,SIN-003244,Informe de perito,1,0,2023-06-29,0,
DOC-0045375,SIN-003244,Facturas de bienes afectados,1,0,2023-06-27,0,
DOC-0045376,SIN-003244,Parte policial,1,1,2023-06-28,0,
DOC-0045377,SIN-003244,Cédula del asegurado,1,1,2023-06-28,0,
DOC-0045378,SIN-002243,Parte policial,1,1,2024-02-05,0,
DOC-0045379,SIN-002243,Fotografías del daño,1,1,2024-02-06,0,
DOC-0045380,SIN-002243,Proforma de reparación,1,0,2024-02-03,0,
DOC-0045381,SIN-002243,Copia matrícula,1,1,2024-02-05,0,
DOC-0045382,SIN-002243,Cédula del asegurado,1,1,2024-02-06,0,
DOC-0045383,SIN-001475,Parte policial,1,1,2025-03-27,0,
DOC-0045384,SIN-001475,Fotografías del daño,0,1,2025-03-23,0,
DOC-0045385,SIN-001475,Proforma de reparación,1,1,2025-03-25,0,
DOC-0045386,SIN-001475,Copia matrícula,1,1,2025-03-27,0,
DOC-0045387,SIN-001475,Cédula del asegurado,1,1,2025-03-27,0,
DOC-0045388,SIN-010724,Historia clínica,1,1,2023-01-04,0,
DOC-0045389,SIN-010724,Facturas médicas,1,1,2023-01-06,0,
DOC-0045390,SIN-010724,Informe médico,1,0,2023-01-08,0,
DOC-0045391,SIN-010724,Recetas prescritas,1,1,2023-01-04,0,
DOC-0045392,SIN-010724,Cédula del asegurado,1,1,2023-01-07,0,
DOC-0045393,SIN-003260,Parte policial,1,1,2023-05-18,0,
DOC-0045394,SIN-003260,Fotografías del daño,1,1,2023-05-14,0,
DOC-0045395,SIN-003260,Proforma de reparación,0,0,2023-05-14,0,
DOC-0045396,SIN-003260,Copia matrícula,1,1,2023-05-15,0,
DOC-0045397,SIN-003260,Cédula del asegurado,1,1,2023-05-18,0,
DOC-0045398,SIN-004021,Parte policial,1,1,2022-12-06,0,
DOC-0045399,SIN-004021,Fotografías del daño,1,1,2022-12-03,0,
DOC-0045400,SIN-004021,Proforma de reparación,1,1,2022-12-07,0,
DOC-0045401,SIN-004021,Copia matrícula,0,1,2022-12-05,0,
DOC-0045402,SIN-004021,Cédula del asegurado,1,1,2022-12-06,0,
DOC-0045403,SIN-011029,Certificado de defunción,1,0,2021-02-14,0,
DOC-0045404,SIN-011029,Informe médico causa muerte,1,1,2021-02-17,1,Monto en factura difiere del reclamado
DOC-0045405,SIN-011029,Cédula beneficiario,1,1,2021-02-17,0,Número de placa no coincide con póliza
DOC-0045406,SIN-011029,Póliza original,1,1,2021-02-17,0,
DOC-0045407,SIN-008567,Parte policial,1,1,2022-04-19,0,
DOC-0045408,SIN-008567,Fotografías del daño,1,1,2022-04-19,0,
DOC-0045409,SIN-008567,Proforma de reparación,1,1,2022-04-21,0,
DOC-0045410,SIN-008567,Copia matrícula,1,1,2022-04-20,0,
DOC-0045411,SIN-008567,Cédula del asegurado,0,0,2022-04-23,0,
DOC-0045412,SIN-003501,Certificado de defunción,1,1,2025-06-01,0,
DOC-0045413,SIN-003501,Informe médico causa muerte,1,1,2025-05-28,0,
DOC-0045414,SIN-003501,Cédula beneficiario,1,1,2025-06-01,0,
DOC-0045415,SIN-003501,Póliza original,1,1,2025-05-30,0,
DOC-0045416,SIN-002659,Historia clínica,1,1,2024-03-30,0,
DOC-0045417,SIN-002659,Facturas médicas,1,1,2024-03-30,0,
DOC-0045418,SIN-002659,Informe médico,1,1,2024-03-29,0,
DOC-0045419,SIN-002659,Recetas prescritas,1,1,2024-03-28,0,
DOC-0045420,SIN-002659,Cédula del asegurado,1,1,2024-04-02,0,
DOC-0045421,SIN-010548,Historia clínica,1,1,2023-04-15,0,
DOC-0045422,SIN-010548,Facturas médicas,1,1,2023-04-11,0,
DOC-0045423,SIN-010548,Informe médico,1,1,2023-04-12,0,
DOC-0045424,SIN-010548,Recetas prescritas,1,1,2023-04-10,0,
DOC-0045425,SIN-010548,Cédula del asegurado,1,1,2023-04-12,0,
DOC-0045426,SIN-001131,Historia clínica,1,1,2023-09-17,0,
DOC-0045427,SIN-001131,Facturas médicas,1,1,2023-09-18,0,
DOC-0045428,SIN-001131,Informe médico,1,1,2023-09-22,0,
DOC-0045429,SIN-001131,Recetas prescritas,1,1,2023-09-18,0,
DOC-0045430,SIN-001131,Cédula del asegurado,1,1,2023-09-20,0,
DOC-0045431,SIN-001820,Parte policial,1,1,2026-05-09,0,
DOC-0045432,SIN-001820,Fotografías del daño,1,1,2026-05-09,0,
DOC-0045433,SIN-001820,Proforma de reparación,1,1,2026-05-08,0,
DOC-0045434,SIN-001820,Copia matrícula,1,1,2026-05-07,0,
DOC-0045435,SIN-001820,Cédula del asegurado,1,0,2026-05-09,0,
DOC-0045436,SIN-007462,Certificado de defunción,1,1,2020-07-01,0,
DOC-0045437,SIN-007462,Informe médico causa muerte,1,1,2020-06-29,0,
DOC-0045438,SIN-007462,Cédula beneficiario,0,0,2020-06-29,0,
DOC-0045439,SIN-007462,Póliza original,1,0,2020-06-28,0,
DOC-0045440,SIN-009814,Informe técnico,1,1,2024-03-14,0,
DOC-0045441,SIN-009814,Fotografías del daño,1,1,2024-03-12,0,
DOC-0045442,SIN-009814,Facturas,1,1,2024-03-13,1,Monto en factura difiere del reclamado
DOC-0045443,SIN-009814,Parte policial,1,1,2024-03-12,0,
DOC-0045444,SIN-009814,Cédula del asegurado,1,1,2024-03-11,0,
DOC-0045445,SIN-009781,Historia clínica,1,0,2023-11-14,0,
DOC-0045446,SIN-009781,Facturas médicas,1,1,2023-11-17,0,
DOC-0045447,SIN-009781,Informe médico,1,1,2023-11-13,0,
DOC-0045448,SIN-009781,Recetas prescritas,1,1,2023-11-16,0,
