id_poliza,id_asegurado,ramo,fecha_inicio,fecha_fin,prima,suma_asegurada,deducible,canal_venta,ciudad,estado_poliza,duracion_meses
POL-006029,AS-04348,Hogar,2023-11-30,2025-11-19,604.0997743032116,24492.934943704302,1363.6953918514982,Corredor,Latacunga,Vigente,24
POL-006030,AS-00617,Vida,2025-04-24,2025-10-21,1767.8149349962468,53510.80139430503,0.0,Digital,Manta,Vigente,6
POL-006031,AS-03773,Vida,2024-01-28,2026-01-17,843.1590478340268,99778.7681001047,0.0,Digital,Ibarra,Vigente,24
POL-006032,AS-02133,Vehículos,2022-09-25,2023-09-20,990.6601351644225,16414.01686025891,1027.4285061035296,Digital,Quito,Vencida,12
POL-006033,AS-04742,Vehículos,2021-07-09,2022-01-05,518.405704816629,11801.425711421894,1406.4041208088602,Bancaseguros,Loja,Vencida,6
POL-006034,AS-01411,Vehículos,2024-09-01,2025-08-27,1512.009941545859,10950.576429612764,548.8686544799334,Agente,Esmeraldas,Vigente,12
POL-006035,AS-03870,Hogar,2024-02-12,2025-02-06,708.0279440665184,86603.98964775758,1831.8456469645864,Digital,Manta,Vencida,12
POL-006036,AS-01421,Hogar,2021-03-14,2022-03-09,1335.7649081408692,80852.29305701291,920.5011220711306,Agente,Cuenca,Vencida,12
POL-006037,AS-04310,Hogar,2021-12-27,2023-12-17,722.699368850554,105330.42839397921,1305.9885678070539,Corredor,Guayaquil,Vencida,24
POL-006038,AS-05256,Vida,2023-08-14,2024-08-08,1727.5002716868719,121785.87785295046,6.5862644032575774,Agente,Quito,Vencida,12
POL-006039,AS-00771,Salud,2021-08-06,2022-08-01,640.6385508958751,35070.740061641605,749.341716272156,Digital,Quito,Vencida,12
POL-006040,AS-05208,Vehículos,2024-06-18,2026-06-08,1296.5226476750265,14197.696997021392,783.6679308039369,Corredor,Cuenca,Vigente,24
POL-006041,AS-03603,Vida,2024-10-12,2025-10-07,2755.88127263564,138668.37546420988,0.0,Agente,Machala,Vigente,12
POL-006042,AS-00773,Salud,2020-08-13,2021-08-08,2366.444052164102,95877.2897896615,205.3667314228723,Digital,Guayaquil,Vencida,12
POL-006043,AS-02585,Vida,2023-11-22,2025-11-11,1724.8411587859184,40214.85820518259,13.868647577894096,Corredor,Riobamba,Vigente,24
POL-006044,AS-00977,Vehículos,2022-04-22,2024-04-11,805.4984455463757,45871.299545708294,213.44780429489373,Agente,Guayaquil,Vencida,24
POL-006045,AS-04236,Vehículos,2023-07-29,2024-01-25,760.1418057269431,76985.49355328827,243.82388044846442,Corredor,Tulcán,Vencida,6
POL-006046,AS-04565,Salud,2021-05-12,2023-05-02,1568.8097417701506,29555.038492386295,662.6425142268298,Digital,Guayaquil,Vencida,24
POL-006047,AS-00640,Salud,2023-03-15,2025-03-04,1382.9266780579944,81798.90631014378,598.7172945024614,Bancaseguros,Manta,Vencida,24
POL-006048,AS-03061,Salud,2020-06-25,2022-06-15,4273.82317075334,31835.581090698863,596.6118619209628,Digital,Guayaquil,Vencida,24
POL-006049,AS-04897,Hogar,2020-11-04,2021-10-30,683.9104240046178,73240.13230451824,548.0476825844042,Agente,Cuenca,Vencida,12
POL-006050,AS-05616,Vehículos,2021-09-20,2022-09-15,1533.1351854863406,57724.82533025018,578.6174738635065,Bancaseguros,Ambato,Vencida,12
POL-006051,AS-03109,Vehículos,2023-05-24,2025-05-13,1404.3739016236673,56048.35572676179,805.5237738765308,Bancaseguros,Quito,Vencida,24
POL-006052,AS-05692,Generales,2022-06-14,2023-06-09,5121.899745545566,213779.41212112905,1304.707032319977,Digital,Manta,Vencida,12
POL-006053,AS-03246,Salud,2023-07-13,2025-07-02,1419.6866713300658,46482.071683981325,236.63726783685212,Agente,Quito,Vigente,24
POL-006054,AS-02369,Salud,2023-01-05,2023-12-31,2277.5300969443947,35151.840051345716,361.0995649632041,Agente,Quito,Vencida,12
POL-006055,AS-05097,Vehículos,2024-01-25,2025-01-19,1317.9989099063503,6472.736211586211,1213.2425614983526,Agente,Manta,Vencida,12
POL-006056,AS-02985,Vida,2022-07-17,2023-01-13,2388.755760021141,110130.99249228326,0.0,Agente,Tulcán,Vencida,6
POL-006057,AS-02863,Vida,2020-10-28,2022-10-18,605.3167250374556,41225.77524160644,0.0,Digital,Guayaquil,Vencida,24
POL-006058,AS-02969,Vida,2021-08-14,2023-08-04,2299.5944099263584,129049.82604130264,0.0,Corredor,Tulcán,Vencida,24
POL-006059,AS-05088,Generales,2020-07-18,2022-07-08,834.1430397885033,57106.358476867485,2416.4108074980804,Agente,Cuenca,Vencida,24
POL-006060,AS-04999,Vehículos,2023-03-22,2024-03-16,2322.960931260056,44998.10482084923,1374.5205869753072,Digital,Quito,Vencida,12
POL-006061,AS-02428,Vida,2023-11-21,2024-11-15,1681.777745203203,68690.27973286198,0.0,Bancaseguros,Loja,Vencida,12
POL-006062,AS-02004,Hogar,2023-04-19,2024-04-13,671.2829476392484,104768.8131770527,1113.3821046819392,Corredor,Ibarra,Vencida,12
POL-006063,AS-02979,Vida,2022-11-25,2023-11-20,679.0765788785895,143237.53745166937,0.0,Agente,Santo Domingo,Vencida,12
POL-006064,AS-03475,Vida,2021-12-15,2022-06-13,2988.7041368167297,41673.66960469303,44.261830682498925,Bancaseguros,Ambato,Vencida,6
POL-006065,AS-01436,Vehículos,2022-01-12,2023-01-07,1706.18464609512,48563.857703033915,381.20785829370186,Agente,Quito,Vencida,12
POL-006066,AS-04771,Hogar,2023-02-19,2024-02-14,449.39244249860275,87606.68548870848,446.25630675454926,Digital,Quito,Vencida,12
POL-006067,AS-02943,Salud,2024-04-16,2025-04-11,1193.3808099683974,96551.58024561018,186.79054740851137,Agente,Machala,Vencida,12
POL-006068,AS-02007,Vehículos,2020-07-07,2022-06-27,1032.8038658699975,72886.4792802998,790.2473201027929,Corredor,Guayaquil,Vencida,24
POL-006069,AS-00646,Vehículos,2022-09-27,2024-09-16,2337.6362363283206,38773.88753919791,550.5083498368674,Corredor,Guayaquil,Vencida,24
POL-006070,AS-01438,Hogar,2024-07-03,2025-06-28,374.7335844304639,87355.55890663763,1479.7382642642349,Digital,Guayaquil,Vigente,12
POL-006071,AS-05688,Vehículos,2024-05-06,2025-05-01,1446.2158827919295,12230.515400127466,750.9803529936323,Agente,Babahoyo,Vencida,12
POL-006072,AS-01824,Vida,2021-10-06,2022-10-01,1193.1419347070337,155343.4472213399,0.0,Agente,Ambato,Vencida,12
POL-006073,AS-01026,Vehículos,2025-01-25,2026-01-20,1246.4017480401924,46251.902607736934,1071.6612658222402,Agente,Quito,Vigente,12
POL-006074,AS-02792,Salud,2024-01-06,2024-12-31,3331.856273535054,15627.90609977868,444.75298996949226,Corredor,Quito,Vencida,12
POL-006075,AS-01838,Vehículos,2023-10-14,2024-10-08,615.4896294202423,51823.05944484435,1134.4654587810605,Agente,Ambato,Vencida,12
POL-006076,AS-00211,Vehículos,2022-02-28,2023-02-23,1779.2665215929155,24373.426781295533,1394.7779087818703,Agente,Santo Domingo,Vencida,12
POL-006077,AS-01942,Vehículos,2022-01-31,2024-01-21,1107.422885301085,67310.6462867758,373.2706167668384,Digital,Santo Domingo,Vencida,24
POL-006078,AS-03300,Salud,2025-02-24,2026-02-19,1577.474065552439,96964.04884673751,391.26663436565235,Bancaseguros,Quito,Vigente,12
POL-006079,AS-03342,Salud,2020-11-26,2021-11-21,622.509425956246,42413.08298971194,826.2422629449433,Corredor,Cuenca,Vencida,12
POL-006080,AS-02139,Hogar,2022-10-18,2023-10-13,1308.1077892894878,85874.07481785088,1035.8614248056901,Digital,Quito,Vencida,12
POL-006081,AS-02705,Vehículos,2022-01-25,2023-01-20,389.9764996416975,56553.53815571137,647.5709525961449,Agente,Guayaquil,Vencida,12
POL-006082,AS-05786,Hogar,2022-08-08,2023-08-03,427.1919131182182,104441.21589069458,719.49324524951,Corredor,Quito,Vencida,12
POL-006083,AS-02263,Vehículos,2024-09-02,2025-03-01,1980.700174402996,9791.064669429397,310.74214107175004,Agente,Quito,Vencida,6
POL-006084,AS-01551,Vehículos,2023-07-22,2024-07-16,496.9966956454328,56430.00896915937,997.2546396425682,Agente,Machala,Vencida,12
POL-006085,AS-01465,Salud,2024-10-23,2025-10-18,1625.3237059628177,32519.68267137525,556.8413131953176,Agente,Latacunga,Vigente,12
POL-006086,AS-02771,Vehículos,2023-04-05,2024-03-30,991.6082432473092,22692.58076522637,744.337673964012,Corredor,Manta,Vencida,12
POL-006087,AS-04568,Vehículos,2023-05-27,2025-05-16,1335.1523868746874,65333.274594297414,568.3995543816723,Corredor,Santo Domingo,Vencida,24
POL-006088,AS-01251,Vehículos,2024-03-28,2025-03-23,704.5233887785648,72879.88416231377,1152.9244163966225,Agente,Guayaquil,Vencida,12
POL-006089,AS-04283,Salud,2020-06-23,2022-06-13,2035.4329376031576,15639.111570259114,777.4712498155945,Digital,Quito,Vencida,24
POL-006090,AS-00129,Vehículos,2024-07-24,2025-01-20,946.1779911532584,20286.34054505569,340.5648525699579,Agente,Guayaquil,Vencida,6
POL-006091,AS-02534,Vehículos,2020-07-11,2021-07-06,1998.3279897878874,65310.01808517101,239.1789197230536,Digital,Guayaquil,Vencida,12
POL-006092,AS-04663,Vida,2024-09-01,2026-08-22,2923.1053306444064,141750.64701484307,0.0,Agente,Guayaquil,Vigente,24
POL-006093,AS-02032,Salud,2021-06-25,2022-06-20,2791.8911623930167,89962.949806214,552.56117649373,Agente,Riobamba,Vencida,12
POL-006094,AS-03414,Vehículos,2024-10-10,2025-10-05,1603.2044409620305,44310.872732945296,397.2923593344377,Digital,Esmeraldas,Vigente,12
POL-006095,AS-01246,Vehículos,2024-05-30,2025-05-25,2424.1942350239115,9997.203711013055,1472.1096955848307,Agente,Manta,Vencida,12
POL-006096,AS-04473,Salud,2021-08-17,2022-08-12,3462.2279674475276,12219.90896952581,742.6053391523844,Corredor,Quito,Vencida,12
POL-006097,AS-00316,Vehículos,2022-03-19,2024-03-08,782.7305701496045,35653.50950324822,984.5208615619446,Digital,Manta,Vencida,24
POL-006098,AS-05126,Vehículos,2021-07-30,2022-07-25,2053.7131853656883,39798.10651603094,1346.106094248903,Corredor,Guayaquil,Vencida,12
POL-006099,AS-01207,Vehículos,2024-12-11,2025-12-06,1651.613179611876,55988.147870143475,734.0164651503442,Agente,Quito,Vigente,12
POL-006100,AS-05260,Vehículos,2022-01-06,2023-01-01,2367.2817503856186,58003.96424725227,377.25165820435103,Agente,Guayaquil,Vencida,12
POL-006101,AS-02109,Salud,2021-11-04,2022-10-30,1057.214463850253,28329.091326901762,388.8595510483494,Agente,Cuenca,Vencida,12
POL-006102,AS-04362,Vehículos,2021-12-18,2022-12-13,1733.7026579067183,53433.56253275842,978.6544242615071,Agente,Guayaquil,Vencida,12
POL-006103,AS-01920,Vehículos,2023-12-25,2024-12-19,1559.04918744288,23349.969453770565,1462.143563345715,Corredor,Quito,Vencida,12
POL-006104,AS-05443,Hogar,2021-04-23,2022-04-18,839.5157529488985,37634.55342125512,1825.3447403306163,Agente,Santo Domingo,Vencida,12
POL-006105,AS-00770,Vehículos,2021-01-25,2022-01-20,907.5375335108802,54016.61600197922,1309.0613505891,Bancaseguros,Quito,Vencida,12
POL-006106,AS-01089,Salud,2021-05-21,2022-05-16,1245.1516589173514,103260.6972247135,273.4472353057612,Agente,Guayaquil,Vencida,12
POL-006107,AS-02985,Vehículos,2021-07-10,2022-01-06,2602.6026484429362,82941.79625857229,1133.2348832714122,Agente,Tulcán,Vencida,6
POL-006108,AS-00495,Hogar,2023-08-21,2024-08-15,1154.0293775061862,73830.9993926156,751.2148316408446,Corredor,Cuenca,Vencida,12
POL-006109,AS-01194,Vehículos,2020-11-09,2021-11-04,1951.9715322934055,58794.676874306395,1265.511947256732,Agente,Quito,Vencida,12
POL-006110,AS-05654,Generales,2021-04-14,2022-04-09,3308.0041996717646,217971.79870086286,3329.898356744832,Corredor,Loja,Vencida,12
POL-006111,AS-05857,Vida,2022-05-14,2023-05-09,1080.3162306223867,32610.09235772461,59.015915849305514,Digital,Guayaquil,Vencida,12
POL-006112,AS-02255,Vehículos,2021-04-13,2022-04-08,388.67094904511816,52245.6684925553,389.3256544773249,Agente,Manta,Vencida,12
POL-006113,AS-05541,Vehículos,2021-12-26,2022-12-21,1329.743056464436,49306.4013614841,1276.5931790867614,Agente,Riobamba,Vencida,12
POL-006114,AS-03303,Generales,2022-12-01,2023-11-26,1401.742130572547,36811.86589598855,724.452017642287,Digital,Tulcán,Vencida,12
POL-006115,AS-01617,Vehículos,2024-02-24,2025-02-18,749.4328390106739,6217.190624999722,396.2448168128899,Bancaseguros,Guayaquil,Vencida,12
POL-006116,AS-04248,Vehículos,2021-11-04,2022-10-30,1559.7713691878246,14016.42225027523,395.387915112131,Agente,Cuenca,Vencida,12
POL-006117,AS-03987,Vehículos,2023-04-17,2024-04-11,1634.169298481605,59736.260872905266,854.5472912768842,Digital,Quito,Vencida,12
POL-006118,AS-05932,Hogar,2023-02-08,2025-01-28,390.4465252782934,79553.41362858666,603.4924277476832,Bancaseguros,Quito,Vencida,24
POL-006119,AS-01586,Vehículos,2021-03-21,2022-03-16,1589.694435459317,68940.81769343987,300.0515562404205,Corredor,Manta,Vencida,12
POL-006120,AS-04070,Vehículos,2020-08-04,2021-07-30,718.5509804298281,37873.71909815345,875.6589366644866,Agente,Ibarra,Vencida,12
POL-006121,AS-00315,Vida,2023-09-12,2024-09-06,2387.337133876059,76971.37740015743,78.43409594206788,Agente,Loja,Vencida,12
POL-006122,AS-00687,Vehículos,2023-04-30,2024-04-24,2293.8623055693192,28986.8146843302,876.0056855143524,Corredor,Quito,Vencida,12
POL-006123,AS-00029,Vehículos,2020-09-02,2022-08-23,399.1632808000864,40872.7744741932,1183.2020902004426,Corredor,Guayaquil,Vencida,24
POL-006124,AS-05997,Hogar,2023-03-28,2023-09-24,971.7851871039431,15265.37597691912,1323.2530036980415,Digital,Machala,Vencida,6
POL-006125,AS-04822,Vida,2023-08-06,2024-07-31,2872.9109577619133,102657.60260288119,0.0,Agente,Guayaquil,Vencida,12
POL-006126,AS-04730,Salud,2021-03-31,2021-09-27,2359.0659831243224,80043.24956238565,340.9486335093711,Corredor,Quito,Vencida,6
POL-006127,AS-03085,Vida,2024-02-06,2025-01-31,1819.4736059977395,161506.43913761905,7.639118355011776,Corredor,Guayaquil,Vencida,12
POL-006128,AS-01797,Salud,2022-12-29,2023-12-24,1164.7131845382844,49702.58879694705,180.1350392384936,Agente,Latacunga,Vencida,12
POL-006129,AS-00918,Salud,2024-04-28,2025-04-23,1666.8267414683203,20062.756098556172,625.9806215291624,Agente,Guayaquil,Vencida,12
POL-006130,AS-01707,Salud,2021-04-16,2022-04-11,1444.4750692821945,68660.17267426311,342.35197338819444,Agente,Quito,Vencida,12
POL-006131,AS-02253,Vida,2023-07-09,2024-07-03,2930.0500539759396,38041.86709924596,31.7126438235713,Digital,Guayaquil,Vencida,12
POL-006132,AS-04550,Salud,2021-10-20,2023-10-10,886.5324495574225,71861.96533536998,128.8576363856744,Agente,Loja,Vencida,24
POL-006133,AS-03271,Vehículos,2021-12-24,2022-12-19,906.3223918149914,82078.61134651327,653.3048466154056,Agente,Ibarra,Vencida,12
POL-006134,AS-00467,Generales,2021-08-18,2022-08-13,1822.98717291762,299022.9838997878,4196.894409970401,Agente,Guayaquil,Vencida,12
POL-006135,AS-00109,Vida,2024-02-01,2025-01-26,2739.881303784331,186900.65925935828,31.929233302927507,Agente,Riobamba,Vencida,12
POL-006136,AS-00621,Salud,2021-04-28,2022-04-23,2083.0880513092943,72363.10679543998,123.00632229136686,Agente,Portoviejo,Vencida,12
POL-006137,AS-02475,Salud,2022-07-21,2023-07-16,3025.3995911439774,78898.93814244802,444.08920734916967,Agente,Quito,Vencida,12
POL-006138,AS-05601,Vehículos,2023-12-30,2024-12-24,740.13103209925,67009.9215834201,979.2571473030508,Agente,Esmeraldas,Vencida,12
POL-006139,AS-03858,Vehículos,2025-04-27,2026-04-22,922.0461905183788,73931.66737733,626.5710597751959,Digital,Loja,Vigente,12
POL-006140,AS-04818,Salud,2021-09-12,2022-09-07,4056.3099583576973,15705.450986648142,632.8489524179661,Agente,Machala,Vencida,12
POL-006141,AS-02827,Vehículos,2021-07-25,2022-07-20,2422.44997929153,31675.250009843363,1111.1812377746423,Digital,Quito,Vencida,12
POL-006142,AS-02171,Vehículos,2022-06-25,2022-12-22,2285.389656422318,64900.896123191866,1302.9070429483108,Agente,Latacunga,Vencida,6
POL-006143,AS-00655,Salud,2022-02-20,2023-02-15,721.9414330583418,53058.01842089057,315.3096553201113,Bancaseguros,Santo Domingo,Vencida,12
POL-006144,AS-05272,Vehículos,2024-08-28,2025-08-23,1689.4966793986805,47967.70216283894,851.7838929365964,Agente,Cuenca,Vigente,12
POL-006145,AS-04707,Vida,2020-07-17,2022-07-07,1597.1313797560263,154742.15578216783,5.505379287816443,Bancaseguros,Ambato,Vencida,24
POL-006146,AS-01021,Salud,2023-01-30,2025-01-19,905.0286962264353,66262.3558461222,454.0940977405503,Agente,Guayaquil,Vencida,24
POL-006147,AS-03100,Vida,2022-04-19,2023-04-14,1086.0854509969297,169270.96108872624,72.78374287291786,Digital,Quito,Vencida,12
POL-006148,AS-02949,Vida,2023-04-26,2024-04-20,1892.867119244721,91754.16215092617,0.0,Agente,Guayaquil,Vencida,12
POL-006149,AS-03784,Vehículos,2022-01-24,2023-01-19,1539.8031253879728,15177.09525247011,389.92862445374357,Digital,Manta,Vencida,12
POL-006150,AS-05667,Salud,2021-07-25,2022-07-20,2919.8495571819367,32849.29766558218,78.77647274018992,Digital,Guayaquil,Vencida,12
POL-006151,AS-03518,Hogar,2024-08-21,2025-08-16,246.58270189814326,32640.62943050504,582.1269923335485,Corredor,Quito,Vigente,12
POL-006152,AS-03274,Salud,2020-06-20,2021-06-15,1414.6047835888612,98605.15137698756,527.7079720574369,Agente,Cuenca,Vencida,12
POL-006153,AS-00304,Vehículos,2021-05-22,2022-05-17,840.2474421457974,25462.99491033224,430.6454784566784,Bancaseguros,Cuenca,Vencida,12
POL-006154,AS-00380,Salud,2023-04-29,2024-04-23,2418.0356560253726,55247.11387400826,649.7148435603024,Agente,Manta,Vencida,12
POL-006155,AS-01143,Vehículos,2021-05-16,2022-05-11,1516.252583714941,71519.82793435075,364.2266573409622,Digital,Cuenca,Vencida,12
POL-006156,AS-00193,Salud,2021-07-08,2023-06-28,917.2986089897981,74094.53061588442,270.56025630856226,Corredor,Guayaquil,Vencida,24
POL-006157,AS-04479,Vehículos,2024-03-15,2025-03-10,502.2667768541698,23952.092989202967,457.6286188627559,Corredor,Guayaquil,Vencida,12
POL-006158,AS-04366,Vehículos,2021-01-23,2023-01-13,492.53455099050586,42654.57876950979,894.2143073840048,Corredor,Loja,Vencida,24
POL-006159,AS-00831,Vehículos,2020-10-10,2021-10-05,1663.4780131450566,8371.704909840571,877.6539848247778,Digital,Cuenca,Vencida,12
POL-006160,AS-05025,Vehículos,2024-07-16,2025-07-11,643.6804361130066,8904.448690057381,560.529116505392,Agente,Quito,Vigente,12
POL-006161,AS-00940,Vida,2021-12-13,2022-12-08,1688.119863435492,164806.07449074375,56.62115549944476,Agente,Guayaquil,Vencida,12
POL-006162,AS-01802,Vehículos,2022-09-01,2023-08-27,568.8533971428267,61335.73049558813,1303.9548361784136,Digital,Guayaquil,Vencida,12
POL-006163,AS-01497,Salud,2025-03-29,2026-03-24,609.823496881853,80621.88079600617,600.1295123804596,Agente,Quito,Vigente,12
POL-006164,AS-02228,Vehículos,2025-02-02,2025-08-01,1712.2125679637377,47666.945748928425,1203.1756751648356,Agente,Riobamba,Vigente,6
POL-006165,AS-01529,Generales,2023-12-31,2024-12-25,2940.101305272912,330548.1347020602,1393.0861719607901,Digital,Quito,Vencida,12
POL-006166,AS-02962,Vida,2024-05-18,2025-05-13,1224.7939200532164,166239.8933131444,49.44614585710366,Digital,Manta,Vencida,12
POL-006167,AS-02453,Vehículos,2024-01-12,2025-01-06,1266.793602120566,17473.547249597552,342.67727784647917,Bancaseguros,Loja,Vencida,12
POL-006168,AS-05916,Hogar,2022-08-10,2024-07-30,993.4412618743595,74208.61179098654,2096.152836933214,Corredor,Manta,Vencida,24
POL-006169,AS-00339,Vehículos,2021-10-12,2022-10-07,414.40684485150416,17075.562345973744,869.7999772597282,Agente,Cuenca,Vencida,12
POL-006170,AS-00864,Vida,2020-12-27,2021-12-22,2152.8802017014787,104013.95843036401,0.0,Agente,Santo Domingo,Vencida,12
POL-006171,AS-00320,Salud,2024-06-24,2025-06-19,3264.668907247129,20672.67921527304,567.8565722921695,Corredor,Manta,Vigente,12
POL-006172,AS-03789,Vida,2024-09-30,2026-09-20,1030.3208063126765,69025.96318667223,0.0,Agente,Quito,Vigente,24
POL-006173,AS-00331,Salud,2020-09-25,2022-09-15,2522.832559445403,12888.549701677684,199.82814533604216,Corredor,Guayaquil,Vencida,24
POL-006174,AS-05028,Vida,2022-01-19,2023-01-14,2632.904468411896,69958.07301500108,0.0,Corredor,Guayaquil,Vencida,12
POL-006175,AS-03098,Hogar,2022-11-15,2023-11-10,389.50345669516,43758.752808652804,1670.6938913245403,Corredor,Quito,Vencida,12
POL-006176,AS-03190,Vida,2020-08-28,2021-08-23,1181.4877364107706,41488.58150861716,0.0,Agente,Esmeraldas,Vencida,12
POL-006177,AS-03401,Vida,2022-01-17,2023-01-12,401.75079681089426,70331.42524626726,0.0,Agente,Quito,Vencida,12
POL-006178,AS-01039,Vehículos,2022-12-23,2023-12-18,1715.7753636130794,30417.789791428488,631.7650902972085,Agente,Ambato,Vencida,12
POL-006179,AS-01204,Vida,2022-06-20,2023-06-15,2554.413803308914,110547.98227708934,0.0,Agente,Santo Domingo,Vencida,12
POL-006180,AS-01918,Vehículos,2022-03-12,2022-09-08,1714.8446183410351,71073.43946190398,506.0798747041276,Agente,Guayaquil,Vencida,6
