id_asegurado,segmento,ciudad,antiguedad_anios,n_polizas,reclamos_12m,total_siniestros_hist,mora_actual,score_cliente,perfil_riesgo
AS-05388,Particular,Guayaquil,3.8,5,2,5,1,19.83735517350562,alto
AS-05389,Particular,Quito,10.1,2,2,1,0,70.14647434334536,bajo
AS-05390,Empresa pequeña,Guayaquil,0.3,1,0,3,0,34.61016133902656,medio
AS-05391,Empresa pequeña,Esmeraldas,12.4,3,0,0,0,85.70292729938356,bajo
AS-05392,Particular,Cuenca,4.5,2,1,2,1,50.10849263352376,medio
AS-05393,Empresa mediana,Ambato,17.2,3,0,2,0,86.11429288966167,bajo
AS-05394,Empresa pequeña,Cuenca,11.0,3,0,1,0,72.9467095552994,bajo
AS-05395,Empresa mediana,Loja,18.1,4,3,6,0,4.944715844669591,alto
AS-05396,Particular,Guayaquil,1.2,1,0,0,0,90.5157737130701,bajo
AS-05397,Particular,Quito,2.1,3,0,0,0,89.598137591195,bajo
AS-05398,Particular,Esmeraldas,12.0,3,0,0,0,100.0,bajo
AS-05399,Particular,Quito,1.1,4,0,1,1,32.13618911204974,medio
AS-05400,Empresa mediana,Guayaquil,11.9,4,0,2,0,69.65745429398895,medio
AS-05401,Particular,Ambato,9.9,3,0,0,1,83.76117380041237,bajo
AS-05402,Particular,Quito,7.0,2,0,1,0,84.01338373724319,bajo
AS-05403,Particular,Cuenca,8.4,2,4,8,0,16.871824493181915,alto
AS-05404,Empresa pequeña,Latacunga,19.2,3,0,4,0,68.15546803127957,medio
AS-05405,Empresa mediana,Manta,11.7,3,0,0,0,68.04230010110341,bajo
AS-05406,Particular,Riobamba,8.6,3,4,5,1,35.43136578092209,alto
AS-05407,Particular,Guayaquil,10.2,3,0,0,0,77.24232342378178,bajo
AS-05408,Empresa pequeña,Guayaquil,10.0,1,0,1,0,70.75133697949148,medio
AS-05409,Particular,Riobamba,8.3,2,0,0,0,80.17357990251875,bajo
AS-05410,Particular,Machala,16.9,4,1,4,0,70.89274972127663,medio
AS-05411,Particular,Cuenca,7.2,6,1,8,1,24.267341564519782,alto
AS-05412,Empresa mediana,Manta,4.5,2,0,3,0,45.98212005796709,medio
AS-05413,Particular,Quito,16.0,3,0,0,0,70.87906606681076,bajo
AS-05414,Particular,Riobamba,4.6,1,0,0,0,95.98086965846537,bajo
AS-05415,Empresa pequeña,Babahoyo,16.9,2,0,0,0,88.05284421335762,bajo
AS-05416,Particular,Machala,12.6,2,0,0,0,91.12297716207588,bajo
AS-05417,Particular,Cuenca,4.9,3,0,3,0,63.18773801165354,medio
AS-05418,Particular,Manta,12.6,1,0,5,0,57.520183500541904,medio
AS-05419,Empresa pequeña,Cuenca,9.5,3,0,1,0,67.34842966106767,bajo
AS-05420,Particular,Cuenca,6.1,3,0,1,0,67.80445892818577,bajo
AS-05421,Empresa mediana,Quito,17.0,3,0,0,0,98.06951361841169,bajo
AS-05422,Particular,Ambato,15.1,3,1,1,0,67.14796132162755,bajo
AS-05423,Particular,Guayaquil,0.7,3,0,2,0,59.72987550357308,medio
AS-05424,Empresa mediana,Guayaquil,14.7,3,1,11,1,5.944620698234864,alto
AS-05425,Empresa mediana,Machala,3.8,4,0,5,0,63.312020026206305,medio
AS-05426,Particular,Quito,7.5,1,0,1,0,91.47946068893792,bajo
AS-05427,Particular,Guayaquil,9.4,1,0,1,0,99.71953467037932,bajo
AS-05428,Empresa grande,Quito,17.2,4,0,1,0,56.89950624115174,medio
AS-05429,Particular,Quito,16.4,2,0,2,0,77.54399850225356,bajo
AS-05430,Particular,Guayaquil,16.6,2,1,5,0,51.23015191943935,medio
AS-05431,Empresa pequeña,Quito,12.0,3,0,2,0,83.4697512148241,bajo
AS-05432,Empresa mediana,Guayaquil,0.5,3,0,0,0,70.6139387667602,bajo
AS-05433,Particular,Santo Domingo,13.2,1,0,2,0,78.33528726496148,bajo
AS-05434,Empresa pequeña,Quito,19.0,2,0,0,0,76.07426559430986,bajo
AS-05435,Empresa pequeña,Ambato,4.1,5,2,6,1,30.53966486025714,alto
AS-05436,Empresa pequeña,Ibarra,14.7,3,0,1,0,70.33508364364656,bajo
AS-05437,Particular,Loja,14.1,1,0,6,0,62.81479416573529,medio
AS-05438,Particular,Quito,4.1,3,0,3,0,64.21993721598444,medio
AS-05439,Particular,Ibarra,2.1,2,0,0,0,84.20912606977484,bajo
AS-05440,Empresa pequeña,Santo Domingo,13.0,3,1,0,0,98.09981229155719,bajo
AS-05441,Empresa pequeña,Latacunga,3.7,1,0,2,0,56.090277790324116,medio
AS-05442,Empresa mediana,Cuenca,15.5,3,0,0,0,84.43384301642512,bajo
AS-05443,Particular,Santo Domingo,19.5,3,2,1,0,36.14693373524026,medio
AS-05444,Particular,Guayaquil,2.0,1,1,0,0,90.69496567108551,bajo
AS-05445,Empresa mediana,Quito,9.9,3,0,1,0,72.37832919372157,medio
AS-05446,Empresa mediana,Cuenca,3.5,1,1,5,0,65.59055864353866,medio
AS-05447,Particular,Quito,3.3,1,0,1,0,67.95113465309385,bajo
AS-05448,Particular,Guayaquil,5.8,1,0,1,0,92.4408464652989,bajo
AS-05449,Particular,Cuenca,18.9,1,0,0,0,94.89982595572582,bajo
AS-05450,Particular,Ambato,13.4,2,0,2,1,36.665282997434154,medio
AS-05451,Empresa mediana,Ambato,2.1,1,0,1,1,79.09075536379588,bajo
AS-05452,Empresa grande,Manta,0.6,2,1,3,0,64.45443191414209,medio
AS-05453,Particular,Manta,7.2,3,0,1,0,100.0,bajo
AS-05454,Particular,Santo Domingo,13.2,1,0,0,0,89.45943770870565,bajo
AS-05455,Empresa pequeña,Guayaquil,4.7,2,1,0,1,99.28020359677974,bajo
AS-05456,Particular,Guayaquil,8.5,2,0,2,0,100.0,bajo
AS-05457,Particular,Loja,10.3,3,0,0,0,75.75672847462715,bajo
AS-05458,Empresa mediana,Manta,17.9,3,0,2,0,65.51243190569883,medio
AS-05459,Particular,Manta,4.6,2,0,1,0,79.81845376313115,bajo
AS-05460,Particular,Cuenca,9.7,2,0,3,1,60.38269429459847,medio
AS-05461,Particular,Guayaquil,3.4,2,2,0,1,69.81705012828535,bajo
AS-05462,Empresa mediana,Guayaquil,2.0,3,1,3,0,71.59824999041184,medio
AS-05463,Empresa mediana,Guayaquil,1.5,2,0,1,0,76.95091735510223,bajo
AS-05464,Particular,Quito,12.0,3,0,0,0,93.35951967689176,bajo
AS-05465,Particular,Quito,19.8,6,4,10,1,27.86337467887003,alto
AS-05466,Particular,Cuenca,15.7,2,2,0,1,44.49377610361879,medio
AS-05467,Particular,Babahoyo,15.3,1,0,1,0,81.8676876498432,bajo
AS-05468,Empresa pequeña,Cuenca,14.2,1,1,4,1,64.44708843842521,medio
AS-05469,Empresa pequeña,Quito,16.4,3,0,0,0,91.76663376245479,bajo
AS-05470,Particular,Ambato,11.8,3,1,1,0,76.22376049831966,bajo
AS-05471,Particular,Ambato,14.3,3,0,1,0,85.67722404176124,bajo
AS-05472,Empresa pequeña,Guayaquil,5.6,1,0,0,1,97.00867084481254,bajo
AS-05473,Empresa mediana,Quito,14.8,4,0,2,0,44.533157874984575,medio
AS-05474,Empresa pequeña,Cuenca,15.9,2,0,1,0,75.09901091452002,bajo
AS-05475,Particular,Quito,9.8,1,0,2,0,80.15073821161134,bajo
AS-05476,Empresa mediana,Guayaquil,12.0,2,2,12,0,12.483699809153197,alto
AS-05477,Empresa mediana,Cuenca,3.3,3,0,0,0,44.18349645236901,medio
AS-05478,Particular,Manta,1.6,1,1,1,0,72.50102827739646,bajo
AS-05479,Particular,Guayaquil,8.6,2,0,2,0,70.7884321453185,bajo
AS-05480,Particular,Guayaquil,0.5,1,0,0,0,78.99491678720982,bajo
AS-05481,Particular,Guayaquil,9.5,1,0,1,0,86.29918627372338,bajo
AS-05482,Empresa pequeña,Machala,4.9,2,2,0,0,80.35306524715693,bajo
AS-05483,Empresa grande,Quito,13.9,3,1,4,0,42.61386451892713,medio
AS-05484,Particular,Quito,3.6,1,0,0,0,75.98391416587117,bajo
AS-05485,Empresa grande,Quito,2.9,3,0,2,0,84.17846605607127,bajo
AS-05486,Particular,Quito,8.9,2,0,1,0,93.9257543214241,bajo
AS-05487,Empresa pequeña,Guayaquil,17.3,1,0,0,0,96.17083207997922,bajo
AS-05488,Particular,Loja,5.6,4,0,3,0,59.64171025330363,medio
AS-05489,Particular,Latacunga,1.2,4,0,2,0,58.142689029581476,medio
AS-05490,Particular,Guayaquil,19.8,4,3,5,1,13.077715605114541,alto
AS-05491,Particular,Cuenca,1.6,4,3,7,1,8.744875317484135,alto
AS-05492,Empresa grande,Quito,2.9,3,1,0,0,85.9081149203652,bajo
AS-05493,Particular,Guayaquil,12.1,6,2,12,0,16.906200816984533,alto
AS-05494,Empresa mediana,Tulcán,0.9,3,3,9,1,30.413301610548988,alto
AS-05495,Empresa mediana,Quito,1.0,2,0,1,0,98.75431209507518,bajo
AS-05496,Empresa pequeña,Quito,15.5,3,0,0,0,72.02158670002134,bajo
AS-05497,Particular,Quito,14.9,1,0,0,0,98.65726853374021,bajo
AS-05498,Empresa pequeña,Cuenca,10.7,3,0,1,0,89.24162438921792,bajo
AS-05499,Empresa grande,Latacunga,8.6,3,0,5,0,39.828087650899874,medio
AS-05500,Particular,Riobamba,9.7,1,0,2,0,82.89735470056895,bajo
AS-05501,Empresa pequeña,Riobamba,6.1,2,0,2,0,83.31571271110002,bajo
AS-05502,Particular,Machala,10.6,2,5,9,1,20.366036589496563,alto
AS-05503,Empresa mediana,Quito,6.4,1,1,2,0,86.72701830149853,bajo
AS-05504,Empresa mediana,Cuenca,15.6,6,3,12,0,26.089912156537814,alto
AS-05505,Empresa mediana,Machala,16.1,4,1,4,0,56.181914302222815,medio
AS-05506,Empresa pequeña,Quito,8.8,1,0,2,0,78.60890387392007,bajo
AS-05507,Empresa grande,Manta,7.8,2,0,1,0,90.1438998510875,bajo
AS-05508,Particular,Santo Domingo,0.9,3,0,0,0,77.84115341874593,bajo
AS-05509,Particular,Guayaquil,15.8,1,0,2,0,90.16446996109536,bajo
AS-05510,Particular,Quito,9.9,1,0,5,1,45.69121222986231,medio
AS-05511,Empresa mediana,Quito,1.9,1,1,2,0,93.17781708207355,bajo
AS-05512,Particular,Quito,5.4,4,1,2,0,57.44259321757268,medio
AS-05513,Particular,Quito,8.4,6,3,10,0,26.988029061156045,alto
AS-05514,Particular,Quito,0.4,5,3,10,1,33.09384902621961,alto
AS-05515,Particular,Loja,1.2,3,0,0,0,96.27765694043354,bajo
AS-05516,Particular,Cuenca,7.6,1,1,3,0,39.50515109593343,medio
AS-05517,Particular,Santo Domingo,2.1,1,0,2,0,76.02290907238695,bajo
AS-05518,Particular,Machala,18.9,1,0,1,1,44.13269181668471,medio
AS-05519,Empresa pequeña,Esmeraldas,14.7,2,2,4,0,37.00218856959881,medio
AS-05520,Empresa mediana,Cuenca,9.6,1,0,1,1,70.88564695658806,bajo
AS-05521,Particular,Latacunga,19.8,2,2,3,0,57.87028936762199,medio
AS-05522,Particular,Riobamba,18.3,3,0,1,0,78.29229278742353,bajo
AS-05523,Particular,Esmeraldas,9.7,1,0,1,0,82.76709731751215,bajo
AS-05524,Particular,Portoviejo,14.2,3,0,2,0,92.22730608154453,bajo
AS-05525,Empresa grande,Guayaquil,16.0,3,0,0,0,79.71825740859398,bajo
AS-05526,Empresa pequeña,Quito,17.6,4,2,9,0,26.841831316527202,alto
AS-05527,Particular,Quito,2.4,5,4,3,0,22.893161670771057,alto
AS-05528,Empresa mediana,Quito,3.2,5,2,5,0,31.365216871884762,alto
AS-05529,Particular,Cuenca,9.0,3,1,0,0,78.30374487321545,bajo
AS-05530,Particular,Cuenca,10.0,2,0,3,0,63.64997250649475,medio
AS-05531,Empresa pequeña,Loja,18.3,2,0,0,0,100.0,bajo
AS-05532,Empresa pequeña,Quito,15.9,3,1,2,1,75.6541413669838,bajo
AS-05533,Empresa pequeña,Ambato,5.2,5,1,11,0,38.57754145470052,alto
AS-05534,Particular,Santo Domingo,6.5,3,0,1,0,98.35248149460752,bajo
AS-05535,Particular,Quito,13.8,4,0,4,0,44.09790309012326,medio
AS-05536,Empresa pequeña,Santo Domingo,10.5,2,1,0,0,100.0,bajo
AS-05537,Empresa mediana,Guayaquil,6.5,3,0,3,1,57.02180255100701,medio
AS-05538,Empresa grande,Guayaquil,5.6,1,0,2,0,59.13157120216497,medio
AS-05539,Empresa pequeña,Quito,8.4,3,0,5,1,49.93784380418,medio
AS-05540,Particular,Quito,5.1,4,4,10,0,19.862309852680845,alto
AS-05541,Empresa mediana,Riobamba,10.5,5,4,7,1,34.645944668258394,alto
AS-05542,Empresa pequeña,Ambato,19.5,2,2,1,0,48.3496139070232,medio
AS-05543,Particular,Ambato,1.6,1,2,1,0,60.11974376573002,medio
AS-05544,Particular,Quito,18.5,2,1,0,0,88.11189766102017,bajo
AS-05545,Particular,Manta,3.3,1,0,0,0,94.47379511255076,bajo
AS-05546,Particular,Quito,4.1,3,0,0,0,62.34415113752968,bajo
AS-05547,Empresa mediana,Riobamba,2.8,3,0,1,0,67.67936767590896,medio
AS-05548,Particular,Machala,6.0,1,0,1,0,48.844890390742336,medio
AS-05549,Empresa pequeña,Cuenca,3.0,3,0,2,0,67.84021547565258,bajo
AS-05550,Particular,Quito,3.4,2,0,1,0,83.44028444493483,bajo
AS-05551,Particular,Quito,1.3,2,0,1,0,91.0361774162,bajo
AS-05552,Empresa grande,Guayaquil,19.5,1,0,0,0,76.03311017111336,bajo
AS-05553,Particular,Babahoyo,5.2,2,1,1,0,75.13685432854582,bajo
AS-05554,Particular,Cuenca,14.9,5,3,11,1,8.393385699401506,alto
AS-05555,Empresa pequeña,Esmeraldas,17.5,3,1,4,0,47.18213230406939,medio
AS-05556,Empresa pequeña,Machala,2.8,3,1,2,0,87.44536054444389,bajo
AS-05557,Particular,Guayaquil,11.3,2,0,3,1,50.27788186335019,medio
AS-05558,Particular,Guayaquil,2.5,1,0,0,0,62.94432070937681,medio
AS-05559,Particular,Cuenca,10.6,3,0,1,0,64.15391797073008,medio
AS-05560,Empresa pequeña,Manta,7.7,1,1,0,0,79.17557560794543,bajo
AS-05561,Particular,Quito,18.6,1,0,2,0,91.57235257162974,bajo
AS-05562,Particular,Quito,6.8,3,0,0,0,81.86869603365074,bajo
AS-05563,Particular,Ambato,4.4,2,1,4,0,47.377447724557115,medio
AS-05564,Empresa mediana,Babahoyo,14.8,1,0,3,0,88.43490420052355,bajo
AS-05565,Particular,Guayaquil,17.8,3,0,0,0,72.75745781130998,bajo
AS-05566,Empresa pequeña,Cuenca,17.7,2,0,2,1,80.35036838168307,bajo
AS-05567,Empresa mediana,Esmeraldas,13.4,3,0,1,0,100.0,bajo
AS-05568,Particular,Babahoyo,6.7,2,0,2,0,61.15809287560695,medio
AS-05569,Particular,Machala,8.7,2,0,4,0,45.465592171468224,medio
AS-05570,Particular,Ibarra,9.6,2,0,0,0,79.40893870744299,bajo
AS-05571,Particular,Guayaquil,2.8,3,0,2,0,92.4860694466655,bajo
AS-05572,Particular,Manta,2.2,3,0,1,0,76.73454798992084,bajo
AS-05573,Particular,Machala,5.9,2,0,0,0,74.47968021647887,bajo
AS-05574,Particular,Ambato,10.9,2,2,0,0,90.62732924624875,bajo
AS-05575,Particular,Loja,13.2,1,0,0,0,77.40037212608877,bajo
AS-05576,Particular,Quito,6.6,1,0,0,0,73.01330705433004,bajo
AS-05577,Particular,Esmeraldas,16.7,3,0,0,0,82.15928475836117,bajo
AS-05578,Particular,Cuenca,13.7,3,0,4,1,41.86689725962079,medio
AS-05579,Empresa pequeña,Santo Domingo,15.3,4,1,2,0,41.65911477286255,medio
AS-05580,Empresa mediana,Ibarra,15.8,1,0,1,0,47.178411182358126,medio
AS-05581,Empresa mediana,Riobamba,17.8,3,0,1,0,93.20134212155483,bajo
AS-05582,Particular,Guayaquil,17.5,2,2,1,0,100.0,bajo
AS-05583,Particular,Guayaquil,8.6,4,0,3,0,48.817707545602644,medio
AS-05584,Empresa pequeña,Latacunga,8.5,3,0,0,0,97.35563938466363,bajo
AS-05585,Particular,Guayaquil,5.5,1,1,2,0,51.03754911493223,medio
AS-05586,Particular,Guayaquil,11.4,3,1,4,0,53.28017634766106,medio
AS-05587,Particular,Quito,13.2,1,0,1,0,69.97829866489008,bajo
AS-05588,Particular,Quito,4.4,2,0,5,0,41.00429896931264,medio
AS-05589,Empresa mediana,Machala,19.1,3,0,1,0,78.8307273702115,bajo
AS-05590,Particular,Latacunga,9.4,3,0,1,0,50.70161989909943,medio
AS-05591,Empresa grande,Guayaquil,16.9,3,0,0,0,76.43411377326365,bajo
AS-05592,Particular,Manta,3.4,1,1,3,1,50.430241468013826,medio
AS-05593,Particular,Cuenca,9.8,1,1,4,1,58.53068943154519,medio
AS-05594,Empresa mediana,Quito,6.6,3,2,1,0,92.21326775738746,bajo
AS-05595,Empresa mediana,Guayaquil,12.4,4,1,3,0,48.32466272651621,medio
AS-05596,Empresa mediana,Ibarra,8.5,2,0,0,0,64.5861401305948,bajo
AS-05597,Particular,Guayaquil,13.9,4,0,1,0,63.44719265321126,medio
AS-05598,Particular,Guayaquil,3.8,2,1,1,0,77.91664114140427,bajo
AS-05599,Particular,Cuenca,6.6,3,0,2,0,60.86697195983344,medio
AS-05600,Empresa pequeña,Quito,17.0,2,0,0,1,92.09497000837145,bajo
AS-05601,Empresa pequeña,Esmeraldas,10.3,4,2,3,0,40.2589878061359,medio
AS-05602,Particular,Guayaquil,4.2,4,0,2,0,58.6820657329711,medio
AS-05603,Empresa pequeña,Tulcán,13.8,2,0,3,1,47.430624162226806,medio
AS-05604,Particular,Quito,14.9,3,1,1,0,100.0,bajo
AS-05605,Particular,Quito,8.5,4,1,3,0,63.29379980063749,medio
AS-05606,Empresa mediana,Guayaquil,8.5,1,0,0,0,97.4029176886868,bajo
AS-05607,Empresa pequeña,Esmeraldas,4.7,4,0,3,0,46.84524139453859,medio
AS-05608,Empresa mediana,Ibarra,19.8,3,0,2,0,95.20710128393422,bajo
AS-05609,Empresa pequeña,Quito,14.1,1,0,1,0,82.79334580169586,bajo
AS-05610,Empresa pequeña,Ibarra,3.7,3,0,2,0,84.78848286561961,bajo
AS-05611,Empresa pequeña,Latacunga,1.2,1,0,0,0,85.09765734794568,bajo
AS-05612,Empresa pequeña,Latacunga,18.6,2,1,1,0,100.0,bajo
AS-05613,Empresa pequeña,Cuenca,6.2,3,0,1,0,93.79303034604408,bajo
AS-05614,Particular,Quito,5.9,3,0,2,0,88.46579168849871,bajo
AS-05615,Particular,Manta,18.6,2,1,3,0,54.04505414902137,medio
AS-05616,Particular,Ambato,17.1,3,1,1,1,80.13225201972051,bajo
AS-05617,Particular,Cuenca,8.6,3,1,0,0,78.25807538763573,bajo
AS-05618,Particular,Guayaquil,16.2,1,0,0,1,94.66993752091575,bajo
AS-05619,Particular,Ibarra,0.9,2,2,0,0,74.85183097197688,bajo
AS-05620,Particular,Cuenca,12.0,2,0,3,0,98.93047386512656,bajo
AS-05621,Particular,Babahoyo,10.8,2,1,2,0,39.99807470281603,medio
AS-05622,Particular,Cuenca,8.0,3,4,9,1,7.103005347463897,alto
AS-05623,Particular,Latacunga,4.0,4,3,7,0,0.0,alto
AS-05624,Empresa pequeña,Quito,14.8,6,3,12,1,14.283255204002788,alto
AS-05625,Empresa mediana,Guayaquil,19.6,1,1,4,1,50.07953815566347,medio
AS-05626,Empresa pequeña,Quito,1.0,1,0,0,0,98.81237308127189,bajo
AS-05627,Particular,Guayaquil,17.7,2,0,2,0,77.7390553678706,bajo
AS-05628,Particular,Machala,8.9,3,0,1,0,99.56239078476402,bajo
AS-05629,Empresa mediana,Riobamba,9.4,3,2,2,1,54.54553031899875,medio
AS-05630,Particular,Cuenca,10.0,3,1,0,0,62.334070216427214,medio
AS-05631,Empresa mediana,Babahoyo,14.7,4,1,1,0,38.5975494683392,medio
AS-05632,Particular,Machala,18.7,3,0,3,0,100.0,bajo
AS-05633,Empresa pequeña,Quito,8.0,2,2,4,0,54.757015239758665,medio
AS-05634,Particular,Esmeraldas,8.7,4,0,3,1,66.09225906990719,medio
AS-05635,Particular,Guayaquil,2.0,4,0,1,0,53.18700701290706,medio
AS-05636,Empresa mediana,Manta,1.8,4,1,4,0,62.835161798053925,medio
AS-05637,Empresa pequeña,Quito,8.8,2,0,0,0,89.62356460615509,bajo
AS-05638,Particular,Guayaquil,4.0,2,1,2,1,14.46044152285897,alto
AS-05639,Particular,Guayaquil,18.0,3,1,4,0,55.60120496176238,medio
AS-05640,Particular,Santo Domingo,6.2,4,1,1,0,46.75803737084046,medio
AS-05641,Particular,Quito,7.6,4,1,4,0,63.83203105997908,medio
AS-05642,Particular,Ibarra,9.9,4,3,8,0,16.102268573552653,alto
AS-05643,Empresa mediana,Manta,5.3,2,0,0,0,71.0348485492863,bajo
AS-05644,Particular,Portoviejo,7.5,2,0,0,0,88.59594747082012,bajo
AS-05645,Empresa pequeña,Riobamba,11.5,2,0,0,0,93.1025305979207,bajo
AS-05646,Particular,Quito,19.1,4,0,3,1,38.58526234756667,medio
AS-05647,Particular,Cuenca,16.1,3,0,0,1,68.76215604110222,bajo
AS-05648,Particular,Santo Domingo,10.6,2,0,0,0,97.54091214763663,bajo
AS-05649,Empresa pequeña,Manta,12.1,2,2,5,0,53.138982092289325,medio
AS-05650,Particular,Guayaquil,8.6,3,0,2,0,86.69320011339472,bajo
AS-05651,Empresa pequeña,Cuenca,19.2,1,0,0,0,98.11943783020068,bajo
AS-05652,Empresa mediana,Quito,2.9,2,0,2,0,89.41493709406255,bajo
AS-05653,Empresa pequeña,Cuenca,9.9,3,0,2,0,86.74537097436938,bajo
AS-05654,Particular,Guayaquil,18.3,5,2,6,0,13.741198916344187,alto
AS-05655,Particular,Riobamba,14.5,2,1,5,1,34.52078796752445,alto
AS-05656,Particular,Quito,1.9,1,0,4,0,57.47100172557898,medio
AS-05657,Empresa mediana,Guayaquil,8.9,3,0,0,0,77.35137293418008,bajo
AS-05658,Empresa grande,Ambato,8.8,2,0,0,0,96.57819272244218,bajo
AS-05659,Particular,Loja,5.7,3,0,0,1,81.09233677726904,bajo
AS-05660,Particular,Quito,19.7,3,0,2,0,77.14243896509727,bajo
AS-05661,Particular,Quito,10.8,4,1,2,0,43.826108198305874,medio
AS-05662,Particular,Guayaquil,9.5,2,0,0,0,83.38793507578023,bajo
AS-05663,Particular,Guayaquil,14.0,2,0,1,0,86.63681340711783,bajo
AS-05664,Empresa pequeña,Cuenca,14.3,3,0,5,1,32.807265315006006,medio
AS-05665,Empresa pequeña,Cuenca,8.7,3,1,0,0,91.06183289522518,bajo
AS-05666,Empresa pequeña,Guayaquil,0.4,3,0,5,0,33.61873067535941,medio
AS-05667,Empresa pequeña,Guayaquil,12.2,3,0,3,1,71.06961616595629,medio
AS-05668,Particular,Guayaquil,11.4,1,0,2,0,95.18294669879825,bajo
AS-05669,Empresa pequeña,Quito,3.3,3,0,2,0,72.74868634757829,bajo
AS-05670,Particular,Latacunga,4.8,2,1,8,1,11.969428727502864,alto
AS-05671,Empresa pequeña,Cuenca,8.4,4,1,1,0,72.58707563209927,medio
AS-05672,Empresa mediana,Esmeraldas,2.3,3,0,1,0,59.030031933681705,medio
AS-05673,Particular,Esmeraldas,1.5,1,0,1,0,68.39442869887677,bajo
AS-05674,Empresa pequeña,Manta,1.7,3,1,5,1,64.12165295501524,medio
AS-05675,Particular,Ambato,17.3,2,0,0,0,76.50515750848744,bajo
AS-05676,Particular,Guayaquil,19.5,3,0,1,0,75.80053233434549,bajo
AS-05677,Empresa pequeña,Esmeraldas,8.1,2,0,2,0,56.898111363159614,medio
AS-05678,Particular,Tulcán,9.7,2,0,1,0,89.82573810226206,bajo
AS-05679,Empresa pequeña,Guayaquil,16.4,2,0,0,0,73.69869487563395,bajo
AS-05680,Particular,Quito,16.2,3,0,0,0,73.20683052105774,bajo
AS-05681,Empresa pequeña,Manta,16.7,1,0,2,0,81.64407814806023,bajo
AS-05682,Empresa pequeña,Machala,8.0,2,0,0,0,54.29089089876932,medio
AS-05683,Particular,Guayaquil,6.5,1,0,0,0,68.16536319527428,bajo
AS-05684,Particular,Guayaquil,14.6,2,1,0,0,82.83912659892341,bajo
AS-05685,Empresa pequeña,Cuenca,5.5,1,0,1,0,95.47901910069757,bajo
AS-05686,Particular,Quito,15.4,2,0,1,1,83.12981103355123,bajo
AS-05687,Particular,Cuenca,0.8,2,0,1,0,100.0,bajo
AS-05688,Particular,Babahoyo,11.7,2,0,0,0,70.7116373828548,bajo
AS-05689,Empresa mediana,Machala,15.6,3,0,0,0,76.15931597512343,bajo
AS-05690,Particular,Santo Domingo,16.9,2,0,1,0,69.75870432756228,bajo
AS-05691,Empresa mediana,Loja,8.6,4,0,4,0,64.34185782983829,medio
AS-05692,Empresa pequeña,Manta,18.5,4,3,11,0,0.0,alto
AS-05693,Empresa mediana,Quito,17.4,1,0,1,0,88.65823833562881,bajo
AS-05694,Empresa mediana,Quito,2.8,2,0,0,0,66.86421215654867,bajo
AS-05695,Particular,Quito,1.7,1,1,4,0,52.355144045953935,medio
AS-05696,Empresa pequeña,Cuenca,3.9,3,0,0,0,79.21980256038367,bajo
AS-05697,Particular,Cuenca,2.0,4,2,2,0,17.10050004945342,alto
AS-05698,Particular,Santo Domingo,14.8,1,0,0,0,70.87416114841324,bajo
AS-05699,Particular,Esmeraldas,11.1,2,1,0,0,89.27516146218187,bajo
AS-05700,Empresa mediana,Quito,7.3,3,0,0,0,99.46395370791646,bajo
AS-05701,Particular,Santo Domingo,17.3,1,1,1,0,77.972529357074,bajo
AS-05702,Particular,Santo Domingo,6.7,1,1,5,0,52.81420596431572,medio
AS-05703,Empresa grande,Guayaquil,18.5,1,1,1,1,68.69185145408949,medio
AS-05704,Particular,Ambato,15.8,1,3,5,0,48.78070534381522,medio
AS-05705,Empresa pequeña,Quito,2.0,1,1,0,0,79.18397036578482,bajo
AS-05706,Empresa mediana,Cuenca,7.3,2,0,2,0,85.77103780547498,bajo
AS-05707,Particular,Santo Domingo,8.6,2,0,0,0,93.36863115426183,bajo
AS-05708,Particular,Guayaquil,15.5,1,0,0,0,74.59398890160881,bajo
AS-05709,Particular,Portoviejo,10.3,2,0,0,0,85.53272077983286,bajo
AS-05710,Particular,Cuenca,4.8,2,0,3,0,51.193674906776195,medio
AS-05711,Empresa pequeña,Ambato,1.7,1,1,0,1,80.83508240196194,bajo
AS-05712,Empresa mediana,Esmeraldas,3.4,6,3,12,0,6.819282140124016,alto
AS-05713,Empresa pequeña,Ibarra,4.6,3,1,1,0,88.78368710735229,bajo
AS-05714,Particular,Machala,11.2,2,0,4,0,61.29024108254631,medio
AS-05715,Empresa grande,Guayaquil,4.0,3,4,9,1,29.172899927421096,alto
AS-05716,Particular,Guayaquil,5.5,2,0,1,0,85.07122197674205,bajo
AS-05717,Particular,Guayaquil,8.8,3,0,2,0,83.75247861889018,bajo
AS-05718,Empresa mediana,Guayaquil,6.6,1,0,2,0,46.29120854889453,medio
AS-05719,Particular,Ambato,5.9,3,1,2,0,55.27970725822921,medio
AS-05720,Particular,Portoviejo,16.9,1,0,2,0,85.47527772994681,bajo
AS-05721,Particular,Quito,6.2,2,2,1,0,65.73063268510406,medio
AS-05722,Particular,Guayaquil,2.0,4,2,3,0,68.51077548904097,medio
AS-05723,Empresa grande,Cuenca,3.8,2,0,1,0,66.3646627229985,bajo
AS-05724,Particular,Manta,10.2,1,0,0,0,84.18080851253407,bajo
AS-05725,Empresa pequeña,Guayaquil,7.0,3,1,3,0,54.66019330775012,medio
AS-05726,Particular,Cuenca,17.2,4,0,5,1,47.42596932055678,medio
AS-05727,Particular,Santo Domingo,10.4,3,0,4,0,54.65859611885874,medio
